"stat_log_id"	"stat_name"	"team"	"player"	"contributor"	"stat_value"	"assist"	"success"	"offense"	"shot"	"contested"	"rebound"	"opponent_player"	"schedule_id"	"video_time"	"created_date"
670	Basket	Campolindo	"22 - Phin Kofman"	false	2		Make	Half Court	Jumper		Defensive	""	9	00:55:59	2024-01-09 23:41:17.663
671	Basket	Campolindo	"44 - Crosby Kelly"	true	2		Make	Half Court	Jumper		Defensive	""	9	00:55:59	2024-01-09 23:41:17.663
672	Basket	Campolindo	"10 - Rex Pastore"	false	2		Make	Half Court	Jumper		Defensive	""	9	00:59:24	2024-01-10 00:08:34.066
673	Basket	Campolindo	"15 - Thomas Berg III"	false	2		Make	Half Court	Jumper		Defensive	""	9	00:59:24	2024-01-10 00:08:34.066
674	Basket	Campolindo	"22 - Phin Kofman"	true	2		Make	Half Court	Jumper		Defensive	""	9	00:59:24	2024-01-10 00:08:34.066
675	Basket	Campolindo	"24 - Sean Parker"	false	2		Make	Half Court	Jumper		Defensive	""	9	00:59:24	2024-01-10 00:08:34.066
676	Basket	Campolindo	"44 - Crosby Kelly"	false	2		Make	Half Court	Jumper		Defensive	""	9	00:59:24	2024-01-10 00:08:34.066
677	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:06	2024-01-10 23:38:51.470
678	Basket	Foothill	"11 - Micah Kaufman"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:06	2024-01-10 23:38:51.470
679	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:06	2024-01-10 23:38:51.470
680	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:06	2024-01-10 23:38:51.470
681	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:06	2024-01-10 23:38:51.470
682	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:19	2024-01-11 01:23:41.763
683	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:19	2024-01-11 01:23:41.763
684	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:19	2024-01-11 01:23:41.763
685	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:19	2024-01-11 01:23:41.763
686	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"2 - Isaiah"	9	01:00:19	2024-01-11 01:23:41.763
687	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:22	2024-01-11 01:25:05.272
688	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:22	2024-01-11 01:25:05.272
689	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:22	2024-01-11 01:25:05.272
690	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:22	2024-01-11 01:25:05.272
691	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:22	2024-01-11 01:25:05.272
692	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:41	2024-01-11 01:25:51.830
693	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:41	2024-01-11 01:25:51.830
694	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:41	2024-01-11 01:25:51.830
695	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:41	2024-01-11 01:25:51.830
696	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"5 - Vidit"	9	01:01:41	2024-01-11 01:25:51.830
697	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:29	2024-01-11 01:28:24.044
698	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:29	2024-01-11 01:28:24.044
699	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:29	2024-01-11 01:28:24.044
700	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:29	2024-01-11 01:28:24.044
701	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:29	2024-01-11 01:28:24.044
702	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:44	2024-01-11 01:28:56.328
703	Basket	Foothill	"15 - Thomas Berg III"	true	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:44	2024-01-11 01:28:56.328
704	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:44	2024-01-11 01:28:56.328
705	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:44	2024-01-11 01:28:56.328
706	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:03:44	2024-01-11 01:28:56.328
707	Basket	Campolindo	"10 - Rex Pastore"	false	2		Make	Half Court	Jumper		Defensive	""	9	01:04:09	2024-01-11 01:29:46.450
708	Basket	Campolindo	"15 - Thomas Berg III"	false	2		Make	Half Court	Jumper		Defensive	""	9	01:04:09	2024-01-11 01:29:46.450
709	Basket	Campolindo	"22 - Phin Kofman"	true	2		Make	Half Court	Jumper		Defensive	""	9	01:04:09	2024-01-11 01:29:46.450
710	Basket	Campolindo	"24 - Sean Parker"	false	2		Make	Half Court	Jumper		Defensive	""	9	01:04:09	2024-01-11 01:29:46.450
711	Basket	Campolindo	"44 - Crosby Kelly"	false	2		Make	Half Court	Jumper		Defensive	""	9	01:04:09	2024-01-11 01:29:46.450
712	Basket	Foothill	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:08:24	2024-01-11 01:34:52.138
713	Basket	Foothill	"15 - Thomas Berg III"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:08:24	2024-01-11 01:34:52.138
714	Basket	Foothill	"22 - Phin Kofman"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:08:24	2024-01-11 01:34:52.138
715	Basket	Foothill	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:08:24	2024-01-11 01:34:52.138
716	Basket	Foothill	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Tyler"	9	01:08:24	2024-01-11 01:34:52.138
717	Basket	De La Salle	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"32 - Davit"	12	00:02:38	2024-01-11 01:50:32.331
718	Basket	De La Salle	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"32 - Davit"	12	00:02:38	2024-01-11 01:50:32.331
719	Basket	De La Salle	"22 - Phin Kofman"	false	-2		Make	Half Court	Jumper		Defensive	"32 - Davit"	12	00:02:38	2024-01-11 01:50:32.331
720	Basket	De La Salle	"20 - Noah Mesfin"	false	-2		Make	Half Court	Jumper		Defensive	"32 - Davit"	12	00:02:38	2024-01-11 01:50:32.331
721	Basket	De La Salle	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"32 - Davit"	12	00:02:38	2024-01-11 01:50:32.331
722	Free Throw	Campolindo	"5 - Luke Hickey"	false	1		Make	Half Court	Jumper		Defensive	""	12	00:03:14	2024-01-11 01:52:17.588
723	Free Throw	Campolindo	"11 - Micah Kaufman"	false	1		Make	Half Court	Jumper		Defensive	""	12	00:03:14	2024-01-11 01:52:17.588
724	Free Throw	Campolindo	"22 - Phin Kofman"	false	1		Make	Half Court	Jumper		Defensive	""	12	00:03:14	2024-01-11 01:52:17.588
725	Free Throw	Campolindo	"20 - Noah Mesfin"	false	1		Make	Half Court	Jumper		Defensive	""	12	00:03:14	2024-01-11 01:52:17.588
726	Free Throw	Campolindo	"25 - Noah Henry"	true	1		Make	Half Court	Jumper		Defensive	""	12	00:03:14	2024-01-11 01:52:17.588
727	Basket	Campolindo	"5 - Luke Hickey"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:03:29	2024-01-11 01:53:06.921
728	Basket	Campolindo	"11 - Micah Kaufman"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:03:29	2024-01-11 01:53:06.921
729	Basket	Campolindo	"22 - Phin Kofman"	true	2		Make	Half Court	Jumper		Defensive	""	12	00:03:29	2024-01-11 01:53:06.921
730	Basket	Campolindo	"20 - Noah Mesfin"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:03:29	2024-01-11 01:53:06.921
731	Basket	Campolindo	"25 - Noah Henry"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:03:29	2024-01-11 01:53:06.921
732	Basket	Campolindo	"5 - Luke Hickey"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:05:42	2024-01-11 01:55:41.965
733	Basket	Campolindo	"11 - Micah Kaufman"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:05:42	2024-01-11 01:55:41.965
734	Basket	Campolindo	"22 - Phin Kofman"	true	2		Make	Half Court	Jumper		Defensive	""	12	00:05:42	2024-01-11 01:55:41.965
735	Basket	Campolindo	"20 - Noah Mesfin"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:05:42	2024-01-11 01:55:41.965
736	Basket	Campolindo	"25 - Noah Henry"	false	2		Make	Half Court	Jumper		Defensive	""	12	00:05:42	2024-01-11 01:55:41.965
737	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:06:46	2024-01-08 19:12:04.035
738	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:06:46	2024-01-08 19:12:04.035
739	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:06:46	2024-01-08 19:12:04.035
740	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:06:46	2024-01-08 19:12:04.035
741	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:07:55	2024-01-08 19:17:33.858
742	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:07:55	2024-01-08 19:17:33.858
743	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:07:55	2024-01-08 19:17:33.858
744	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:07:55	2024-01-08 19:17:33.858
745	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:07:55	2024-01-08 19:17:33.858
746	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:01:35	2024-01-08 16:50:32.792
747	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:01:35	2024-01-08 16:50:32.792
748	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:01:35	2024-01-08 16:50:32.792
749	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:01:35	2024-01-08 16:50:32.792
750	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:02:43	2024-01-08 16:52:15.884
751	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:02:43	2024-01-08 16:52:15.884
752	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:02:43	2024-01-08 16:52:15.884
753	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:02:43	2024-01-08 16:52:15.884
754	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:08:23	2024-01-08 20:03:00.009
755	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:08:23	2024-01-08 20:03:00.009
756	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:08:23	2024-01-08 20:03:00.009
757	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:08:23	2024-01-08 20:03:00.009
758	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"14 - Casqueiro"	13	00:08:23	2024-01-08 20:03:00.009
759	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:12:00	2024-01-08 20:10:06.684
760	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:12:00	2024-01-08 20:10:06.684
761	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:12:00	2024-01-08 20:10:06.684
762	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:12:00	2024-01-08 20:10:06.684
763	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:12:00	2024-01-08 20:10:06.684
764	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:39	2024-01-08 20:13:04.244
765	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:39	2024-01-08 20:13:04.244
766	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:39	2024-01-08 20:13:04.244
767	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:39	2024-01-08 20:13:04.244
768	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:39	2024-01-08 20:13:04.244
769	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:55	2024-01-08 20:13:30.179
770	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:55	2024-01-08 20:13:30.179
771	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:55	2024-01-08 20:13:30.179
772	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:55	2024-01-08 20:13:30.179
773	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-1		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:13:55	2024-01-08 20:13:30.179
774	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-3		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:14:27	2024-01-08 21:07:44.104
775	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-3		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:14:27	2024-01-08 21:07:44.104
776	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-3		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:14:27	2024-01-08 21:07:44.104
777	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-3		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:14:27	2024-01-08 21:07:44.104
778	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-3		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:14:27	2024-01-08 21:07:44.104
779	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:14:59	2024-01-08 21:09:07.077
780	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:14:59	2024-01-08 21:09:07.077
781	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:14:59	2024-01-08 21:09:07.077
782	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:14:59	2024-01-08 21:09:07.077
783	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:14:59	2024-01-08 21:09:07.077
784	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:21:25	2024-01-08 21:18:53.849
785	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:21:25	2024-01-08 21:18:53.849
786	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:21:25	2024-01-08 21:18:53.849
787	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:21:25	2024-01-08 21:18:53.849
788	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:21:25	2024-01-08 21:18:53.849
789	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:22	2024-01-08 21:20:49.118
790	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:22	2024-01-08 21:20:49.118
791	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:22	2024-01-08 21:20:49.118
792	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:22	2024-01-08 21:20:49.118
793	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:22	2024-01-08 21:20:49.118
794	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-1		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:55	2024-01-08 21:22:20.941
795	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-1		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:55	2024-01-08 21:22:20.941
796	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:55	2024-01-08 21:22:20.941
797	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-1		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:55	2024-01-08 21:22:20.941
798	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-1		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:22:55	2024-01-08 21:22:20.941
799	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:23:39	2024-01-08 21:23:55.529
800	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:23:39	2024-01-08 21:23:55.529
801	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:23:39	2024-01-08 21:23:55.529
802	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:23:39	2024-01-08 21:23:55.529
803	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:23:39	2024-01-08 21:23:55.529
804	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:24:42	2024-01-08 21:26:05.395
805	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:24:42	2024-01-08 21:26:05.395
806	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:24:42	2024-01-08 21:26:05.395
807	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:24:42	2024-01-08 21:26:05.395
808	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"24 - Montez"	13	00:24:42	2024-01-08 21:26:05.395
809	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:25:28	2024-01-08 21:27:31.777
810	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:25:28	2024-01-08 21:27:31.777
811	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:25:28	2024-01-08 21:27:31.777
812	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:25:28	2024-01-08 21:27:31.777
813	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:25:28	2024-01-08 21:27:31.777
814	Basket	Bishop O'Dowd	"2 - Luca Potts"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:26:47	2024-01-08 21:29:48.697
815	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:26:47	2024-01-08 21:29:48.697
816	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:26:47	2024-01-08 21:29:48.697
817	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:26:47	2024-01-08 21:29:48.697
818	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:26:47	2024-01-08 21:29:48.697
819	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:27:47	2024-01-08 21:39:45.738
820	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:27:47	2024-01-08 21:39:45.738
821	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:27:47	2024-01-08 21:39:45.738
822	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:27:47	2024-01-08 21:39:45.738
823	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:27:47	2024-01-08 21:39:45.738
824	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:28:28	2024-01-08 21:46:20.804
825	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:28:28	2024-01-08 21:46:20.804
826	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:28:28	2024-01-08 21:46:20.804
827	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:28:28	2024-01-08 21:46:20.804
828	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:28:28	2024-01-08 21:46:20.804
829	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:29:30	2024-01-08 21:47:49.383
830	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:29:30	2024-01-08 21:47:49.383
831	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:29:30	2024-01-08 21:47:49.383
832	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:29:30	2024-01-08 21:47:49.383
833	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:29:30	2024-01-08 21:47:49.383
834	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:34:40	2024-01-08 21:54:33.758
835	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:34:40	2024-01-08 21:54:33.758
836	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:34:40	2024-01-08 21:54:33.758
837	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:34:40	2024-01-08 21:54:33.758
